date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
22:03:19	22599/22599	---M--	200	added ('OK')	image/png	date:Mon,%2010%20Nov%202025%2016:54:16%20GMT	https://pettikadai.in/cdn/shop/files/Srivilliputhur_Palkova_100x.png?v=1759679031	C:/My%20Web%20Sites/pettikadai/pettikadai.in/cdn/shop/files/Srivilliputhur_Palkova_100xcd2a.png	(from https://pettikadai.in/products/srivilliputhur-puliyamarathadi-palkova)
22:03:22	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2016%20Nov%202025%2013:04:37%20GMT	http://pettikadai.in/cdn/shop/files/Srivilliputhur_Palkova2_100x.png?v=1759679056	C:/My%20Web%20Sites/pettikadai/pettikadai.in/cdn/shop/files/Srivilliputhur_Palkova2_100x36ff.png	(from https://pettikadai.in/products/srivilliputhur-puliyamarathadi-palkova)
22:03:22	1398149/1398149	---M--	200	added ('OK')	image/png	date:Sun,%2016%20Nov%202025%2013:04:35%20GMT	https://pettikadai.in/cdn/shop/files/Srivilliputhur_Palkova2_2000x.png?v=1759679056	C:/My%20Web%20Sites/pettikadai/pettikadai.in/cdn/shop/files/Srivilliputhur_Palkova2_2000x36ff.png	(from https://pettikadai.in/products/srivilliputhur-puliyamarathadi-palkova)
22:03:22	16873/16873	---M--	200	added ('OK')	image/png	date:Mon,%2010%20Nov%202025%2014:17:25%20GMT	https://pettikadai.in/cdn/shop/files/Srivilliputhur_Palkova2_100x.png?v=1759679056	C:/My%20Web%20Sites/pettikadai/pettikadai.in/cdn/shop/files/Srivilliputhur_Palkova2_100x36ff.png	(from https://pettikadai.in/products/srivilliputhur-puliyamarathadi-palkova)
22:03:24	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2016%20Nov%202025%2013:04:37%20GMT	http://pettikadai.in/cdn/shop/files/Srivilliputhur_Palkova2_{width}x.png?v=1759679056	C:/My%20Web%20Sites/pettikadai/pettikadai.in/cdn/shop/files/Srivilliputhur_Palkova2_{width}x36ff.png	(from https://pettikadai.in/products/srivilliputhur-puliyamarathadi-palkova)
22:03:25	2770/2770	---MCZ	404	error ('Not%20Found')	text/html	date:Sun,%2016%20Nov%202025%2013:04:39%20GMT	https://pettikadai.in/cdn/shop/files/Srivilliputhur_Palkova2_%7Bwidth%7Dx.png?v=1759679056	C:/My%20Web%20Sites/pettikadai/pettikadai.in/cdn/shop/files/Srivilliputhur_Palkova2_{width}x36ff.png	(from https://pettikadai.in/products/srivilliputhur-puliyamarathadi-palkova)
22:03:25	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2016%20Nov%202025%2013:04:40%20GMT	http://pettikadai.in/cdn/shop/files/Srivilliputhur_Palkova_small.png?v=1759679031	C:/My%20Web%20Sites/pettikadai/pettikadai.in/cdn/shop/files/Srivilliputhur_Palkova_smallcd2a.png	(from https://pettikadai.in/products/srivilliputhur-puliyamarathadi-palkova)
22:03:25	22599/22599	---M--	200	added ('OK')	image/png	date:Tue,%2004%20Nov%202025%2016:02:16%20GMT	https://pettikadai.in/cdn/shop/files/Srivilliputhur_Palkova_small.png?v=1759679031	C:/My%20Web%20Sites/pettikadai/pettikadai.in/cdn/shop/files/Srivilliputhur_Palkova_smallcd2a.png	(from https://pettikadai.in/products/srivilliputhur-puliyamarathadi-palkova)
22:03:25	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2016%20Nov%202025%2013:04:40%20GMT	http://pettikadai.in/cdn/shop/files/Srivilliputhur_Palkova2_small.png?v=1759679056	C:/My%20Web%20Sites/pettikadai/pettikadai.in/cdn/shop/files/Srivilliputhur_Palkova2_small36ff.png	(from https://pettikadai.in/products/srivilliputhur-puliyamarathadi-palkova)
22:03:25	16873/16873	---M--	200	added ('OK')	image/png	date:Mon,%2010%20Nov%202025%2009:10:29%20GMT	https://pettikadai.in/cdn/shop/files/Srivilliputhur_Palkova2_small.png?v=1759679056	C:/My%20Web%20Sites/pettikadai/pettikadai.in/cdn/shop/files/Srivilliputhur_Palkova2_small36ff.png	(from https://pettikadai.in/products/srivilliputhur-puliyamarathadi-palkova)
22:03:31	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2016%20Nov%202025%2013:04:45%20GMT	http://pettikadai.in/cdn/shop/products/Neikuchimittai_2000x.jpg?v=1749048255	C:/My%20Web%20Sites/pettikadai/pettikadai.in/cdn/shop/products/Neikuchimittai_2000x0694.jpg	(from https://pettikadai.in/products/thoothukudi-nei-kuchi-mittai-online)
22:03:31	9465/9465	---MC-	200	added ('OK')	application/json+oembed	etag:W/%22cacheable:99d24d68c16948978442f5540866e39a%22	https://pettikadai.in/products/thoothukudi-nei-kuchi-mittai-online.oembed	C:/My%20Web%20Sites/pettikadai/pettikadai.in/products/thoothukudi-nei-kuchi-mittai-online.oembed	(from https://pettikadai.in/products/thoothukudi-nei-kuchi-mittai-online)
22:03:31	1757738/1757738	---M--	200	added ('OK')	image/png	date:Sun,%2016%20Nov%202025%2013:04:42%20GMT	https://cdn.shopify.com/s/files/1/0537/5249/6309/files/Srivilliputhur_Palkova.png?v=1759679031	C:/My%20Web%20Sites/pettikadai/cdn.shopify.com/s/files/1/0537/5249/6309/files/Srivilliputhur_Palkovacd2a.png	(from https://pettikadai.in/products/srivilliputhur-puliyamarathadi-palkova)
22:03:33	28115/28115	---M--	200	added ('OK')	image/jpeg	date:Tue,%2011%20Nov%202025%2016:32:33%20GMT	https://pettikadai.in/cdn/shop/products/Neikuchimittai_2000x.jpg?v=1749048255	C:/My%20Web%20Sites/pettikadai/pettikadai.in/cdn/shop/products/Neikuchimittai_2000x0694.jpg	(from https://pettikadai.in/products/thoothukudi-nei-kuchi-mittai-online)
22:03:34	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2016%20Nov%202025%2013:04:47%20GMT	http://pettikadai.in/cdn/shop/products/Neikuchimittai_100x.jpg?v=1749048255	C:/My%20Web%20Sites/pettikadai/pettikadai.in/cdn/shop/products/Neikuchimittai_100x0694.jpg	(from https://pettikadai.in/products/thoothukudi-nei-kuchi-mittai-online)
22:03:34	4348/4348	---M--	200	added ('OK')	image/jpeg	date:Fri,%2031%20Oct%202025%2008:55:11%20GMT	https://pettikadai.in/cdn/shop/products/Neikuchimittai_100x.jpg?v=1749048255	C:/My%20Web%20Sites/pettikadai/pettikadai.in/cdn/shop/products/Neikuchimittai_100x0694.jpg	(from https://pettikadai.in/products/thoothukudi-nei-kuchi-mittai-online)
22:03:34	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2016%20Nov%202025%2013:04:49%20GMT	http://pettikadai.in/cdn/shop/products/Neikuchimittai_small.jpg?v=1749048255	C:/My%20Web%20Sites/pettikadai/pettikadai.in/cdn/shop/products/Neikuchimittai_small0694.jpg	(from https://pettikadai.in/products/thoothukudi-nei-kuchi-mittai-online)
22:03:35	4348/4348	---M--	200	added ('OK')	image/jpeg	date:Thu,%2011%20Sep%202025%2003:42:15%20GMT	https://pettikadai.in/cdn/shop/products/Neikuchimittai_small.jpg?v=1749048255	C:/My%20Web%20Sites/pettikadai/pettikadai.in/cdn/shop/products/Neikuchimittai_small0694.jpg	(from https://pettikadai.in/products/thoothukudi-nei-kuchi-mittai-online)
22:03:37	28115/28115	---M--	200	added ('OK')	image/jpeg	date:Sun,%2016%20Nov%202025%2013:04:50%20GMT	https://cdn.shopify.com/s/files/1/0537/5249/6309/products/Neikuchimittai.jpg?v=1749048255	C:/My%20Web%20Sites/pettikadai/cdn.shopify.com/s/files/1/0537/5249/6309/products/Neikuchimittai0694.jpg	(from https://pettikadai.in/products/thoothukudi-nei-kuchi-mittai-online)
22:03:37	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2016%20Nov%202025%2013:04:52%20GMT	http://pettikadai.in/cdn/shop/files/SugarBalls_2000x.png?v=1759161012	C:/My%20Web%20Sites/pettikadai/pettikadai.in/cdn/shop/files/SugarBalls_2000xa495.png	(from https://pettikadai.in/products/thaen-mittai)
22:03:37	2790/2790	---MC-	200	added ('OK')	application/json+oembed	etag:W/%22cacheable:b035f778404548d4e3a057c6695d7181%22	https://pettikadai.in/products/thaen-mittai.oembed	C:/My%20Web%20Sites/pettikadai/pettikadai.in/products/thaen-mittai.oembed	(from https://pettikadai.in/products/thaen-mittai)
22:03:38	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2016%20Nov%202025%2013:04:53%20GMT	http://pettikadai.in/cdn/shop/files/SugarBalls_100x.png?v=1759161012	C:/My%20Web%20Sites/pettikadai/pettikadai.in/cdn/shop/files/SugarBalls_100xa495.png	(from https://pettikadai.in/products/thaen-mittai)
22:03:39	934926/934926	---M--	200	added ('OK')	image/png	date:Sun,%2016%20Nov%202025%2012:50:27%20GMT	https://pettikadai.in/cdn/shop/files/SugarBalls_2000x.png?v=1759161012	C:/My%20Web%20Sites/pettikadai/pettikadai.in/cdn/shop/files/SugarBalls_2000xa495.png	(from https://pettikadai.in/products/thaen-mittai)
22:03:40	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2016%20Nov%202025%2013:04:54%20GMT	http://pettikadai.in/cdn/shop/files/SugarBalls_small.png?v=1759161012	C:/My%20Web%20Sites/pettikadai/pettikadai.in/cdn/shop/files/SugarBalls_smalla495.png	(from https://pettikadai.in/products/thaen-mittai)
22:03:41	18807/18807	---M--	200	added ('OK')	image/png	date:Sat,%2015%20Nov%202025%2005:44:00%20GMT	https://pettikadai.in/cdn/shop/files/SugarBalls_100x.png?v=1759161012	C:/My%20Web%20Sites/pettikadai/pettikadai.in/cdn/shop/files/SugarBalls_100xa495.png	(from https://pettikadai.in/products/thaen-mittai)
22:03:41	18807/18807	---M--	200	added ('OK')	image/png	date:Wed,%2012%20Nov%202025%2019:13:42%20GMT	https://pettikadai.in/cdn/shop/files/SugarBalls_small.png?v=1759161012	C:/My%20Web%20Sites/pettikadai/pettikadai.in/cdn/shop/files/SugarBalls_smalla495.png	(from https://pettikadai.in/products/thaen-mittai)
22:03:43	1515343/1515343	---M--	200	added ('OK')	image/png	date:Sun,%2016%20Nov%202025%2012:50:22%20GMT	https://cdn.shopify.com/s/files/1/0537/5249/6309/files/Untitleddesign_1_ac1acfc8-181f-45a6-b62b-35fabd5869ce.png?v=1749557469	C:/My%20Web%20Sites/pettikadai/cdn.shopify.com/s/files/1/0537/5249/6309/files/Untitleddesign_1_ac1acfc8-181f-45a6-b62b-35fabd5869ce6682.png	(from https://pettikadai.in/products/thaen-mittai)
22:03:44	73696/73696	---MC-	200	added ('OK')	application/atom+xml	etag:W/%22cacheable:ec3819ef9057336ee60c823ee789df9d%22	https://pettikadai.in/collections/best-sellers-sweets-karam.atom	C:/My%20Web%20Sites/pettikadai/pettikadai.in/collections/best-sellers-sweets-karam.atom	(from https://pettikadai.in/collections/best-sellers-sweets-karam)
22:03:45	267734/267734	---MCZ	200	added ('OK')	text/html	etag:W/%22cacheable:6df5f1704d8cc9e9e200602ba3b48df6%22	https://pettikadai.in/collections/best-sellers-sweets-karam?page=2	C:/My%20Web%20Sites/pettikadai/pettikadai.in/collections/best-sellers-sweets-karam4658.html	(from https://pettikadai.in/collections/best-sellers-sweets-karam)
22:03:45	83766/83766	---MC-	200	added ('OK')	application/json+oembed	etag:W/%22cacheable:4d790e231b4c3fcfacc05ff759aec71f%22	https://pettikadai.in/collections/best-sellers-sweets-karam.oembed	C:/My%20Web%20Sites/pettikadai/pettikadai.in/collections/best-sellers-sweets-karam.oembed	(from https://pettikadai.in/collections/best-sellers-sweets-karam)
22:03:46	247326/247326	---MCZ	200	added ('OK')	text/html	etag:W/%22cacheable:504a865e9399bfd6af8ef2f94954d35d%22	https://pettikadai.in/collections/best-sellers-sweets-karam/products/thoothukudi-macroon	C:/My%20Web%20Sites/pettikadai/pettikadai.in/collections/best-sellers-sweets-karam/products/thoothukudi-macroon.html	(from https://pettikadai.in/collections/best-sellers-sweets-karam)
22:03:47	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2016%20Nov%202025%2013:05:01%20GMT	http://pettikadai.in/cdn/shop/files/Srivilliputhur_Palkova_300x300_crop_center.png?v=1759679031	C:/My%20Web%20Sites/pettikadai/pettikadai.in/cdn/shop/files/Srivilliputhur_Palkova_300x300_crop_centercd2a.png	(from https://pettikadai.in/collections/best-sellers-sweets-karam)
22:03:48	256064/256064	---MCZ	200	added ('OK')	text/html	etag:W/%22cacheable:3da9624ec1108bf19872ff9766f3b55a%22	https://pettikadai.in/collections/best-sellers-sweets-karam/products/srivilliputhur-puliyamarathadi-palkova	C:/My%20Web%20Sites/pettikadai/pettikadai.in/collections/best-sellers-sweets-karam/products/srivilliputhur-puliyamarathadi-palkova.html	(from https://pettikadai.in/collections/best-sellers-sweets-karam)
22:03:48	170915/170915	---M--	200	added ('OK')	image/png	date:Mon,%2027%20Oct%202025%2004:37:02%20GMT	https://pettikadai.in/cdn/shop/files/Srivilliputhur_Palkova_300x300_crop_center.png?v=1759679031	C:/My%20Web%20Sites/pettikadai/pettikadai.in/cdn/shop/files/Srivilliputhur_Palkova_300x300_crop_centercd2a.png	(from https://pettikadai.in/collections/best-sellers-sweets-karam)
22:03:49	270121/270121	---MCZ	200	added ('OK')	text/html	etag:W/%22cacheable:43da4937c4a8e75e660742d1b9a787ad%22	https://pettikadai.in/collections/best-sellers-sweets-karam/products/thoothukudi-nei-kuchi-mittai-online	C:/My%20Web%20Sites/pettikadai/pettikadai.in/collections/best-sellers-sweets-karam/products/thoothukudi-nei-kuchi-mittai-online.html	(from https://pettikadai.in/collections/best-sellers-sweets-karam)
22:03:50	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2016%20Nov%202025%2013:05:04%20GMT	http://pettikadai.in/cdn/shop/files/SugarBalls_300x300_crop_center.png?v=1759161012	C:/My%20Web%20Sites/pettikadai/pettikadai.in/cdn/shop/files/SugarBalls_300x300_crop_centera495.png	(from https://pettikadai.in/collections/best-sellers-sweets-karam)
22:03:51	242795/242795	---MCZ	200	added ('OK')	text/html	etag:W/%22cacheable:a389b6074709df6d434c88a14750a3d0%22	https://pettikadai.in/collections/best-sellers-sweets-karam/products/thaen-mittai	C:/My%20Web%20Sites/pettikadai/pettikadai.in/collections/best-sellers-sweets-karam/products/thaen-mittai.html	(from https://pettikadai.in/collections/best-sellers-sweets-karam)
22:03:51	113451/113451	---M--	200	added ('OK')	image/png	date:Sat,%2008%20Nov%202025%2021:53:14%20GMT	https://pettikadai.in/cdn/shop/files/SugarBalls_300x300_crop_center.png?v=1759161012	C:/My%20Web%20Sites/pettikadai/pettikadai.in/cdn/shop/files/SugarBalls_300x300_crop_centera495.png	(from https://pettikadai.in/collections/best-sellers-sweets-karam)
22:03:53	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2016%20Nov%202025%2013:05:06%20GMT	http://pettikadai.in/cdn/shop/products/ooty-varkey_300x300_crop_center.jpg?v=1737797109	C:/My%20Web%20Sites/pettikadai/pettikadai.in/cdn/shop/products/ooty-varkey_300x300_crop_center7d53.jpg	(from https://pettikadai.in/collections/best-sellers-sweets-karam)
22:03:54	249113/249113	---MCZ	200	added ('OK')	text/html	etag:W/%22cacheable:93bbd010d9f5d71dd7214e947416e977%22	https://pettikadai.in/collections/best-sellers-sweets-karam/products/ooty-varkey	C:/My%20Web%20Sites/pettikadai/pettikadai.in/collections/best-sellers-sweets-karam/products/ooty-varkey.html	(from https://pettikadai.in/collections/best-sellers-sweets-karam)
22:03:54	39437/39437	---M--	200	added ('OK')	image/jpeg	date:Mon,%2029%20Sep%202025%2008:49:24%20GMT	https://pettikadai.in/cdn/shop/products/ooty-varkey_300x300_crop_center.jpg?v=1737797109	C:/My%20Web%20Sites/pettikadai/pettikadai.in/cdn/shop/products/ooty-varkey_300x300_crop_center7d53.jpg	(from https://pettikadai.in/collections/best-sellers-sweets-karam)
22:03:55	244885/244885	---MCZ	200	added ('OK')	text/html	etag:W/%22cacheable:0d588aebac83587add1a4420414f2560%22	https://pettikadai.in/collections/best-sellers-sweets-karam/products/kovilpatti-kadalai-mittai	C:/My%20Web%20Sites/pettikadai/pettikadai.in/collections/best-sellers-sweets-karam/products/kovilpatti-kadalai-mittai.html	(from https://pettikadai.in/collections/best-sellers-sweets-karam)
22:03:56	243322/243322	---MCZ	200	added ('OK')	text/html	etag:W/%22cacheable:353a3a20eb440fe4d75e065cf61ccbf3%22	https://pettikadai.in/collections/best-sellers-sweets-karam/products/country-sugar-coconut-burfi	C:/My%20Web%20Sites/pettikadai/pettikadai.in/collections/best-sellers-sweets-karam/products/country-sugar-coconut-burfi.html	(from https://pettikadai.in/collections/best-sellers-sweets-karam)
22:03:58	249114/249114	---MCZ	200	added ('OK')	text/html	etag:W/%22cacheable:2ba2197b00ea1aad3f7300f9dd026b42%22	https://pettikadai.in/collections/best-sellers-sweets-karam/products/kai-muruku	C:/My%20Web%20Sites/pettikadai/pettikadai.in/collections/best-sellers-sweets-karam/products/kai-muruku.html	(from https://pettikadai.in/collections/best-sellers-sweets-karam)
22:03:59	249660/249660	---MCZ	200	added ('OK')	text/html	etag:W/%22cacheable:539b740f81f945a65a430885b981e698%22	https://pettikadai.in/collections/best-sellers-sweets-karam/products/tirunelveli-shanti-sweets-mixture	C:/My%20Web%20Sites/pettikadai/pettikadai.in/collections/best-sellers-sweets-karam/products/tirunelveli-shanti-sweets-mixture.html	(from https://pettikadai.in/collections/best-sellers-sweets-karam)
22:04:00	247806/247806	---MCZ	200	added ('OK')	text/html	etag:W/%22cacheable:3e66697acfb5676488c12d9723afe9b8%22	https://pettikadai.in/collections/best-sellers-sweets-karam/products/banana-nendram-yetham-palam-chips	C:/My%20Web%20Sites/pettikadai/pettikadai.in/collections/best-sellers-sweets-karam/products/banana-nendram-yetham-palam-chips.html	(from https://pettikadai.in/collections/best-sellers-sweets-karam)
22:04:01	241938/241938	---MCZ	200	added ('OK')	text/html	etag:W/%22cacheable:ef18514a3190e0a382330af96f12672b%22	https://pettikadai.in/collections/best-sellers-sweets-karam/products/dry-jamoon	C:/My%20Web%20Sites/pettikadai/pettikadai.in/collections/best-sellers-sweets-karam/products/dry-jamoon.html	(from https://pettikadai.in/collections/best-sellers-sweets-karam)
22:04:02	249774/249774	---MCZ	200	added ('OK')	text/html	etag:W/%22cacheable:8facc0cb2de6d838845fa2690e9b1486%22	https://pettikadai.in/collections/best-sellers-sweets-karam/products/mullu-muruku	C:/My%20Web%20Sites/pettikadai/pettikadai.in/collections/best-sellers-sweets-karam/products/mullu-muruku.html	(from https://pettikadai.in/collections/best-sellers-sweets-karam)
22:04:03	245219/245219	---MCZ	200	added ('OK')	text/html	etag:W/%22cacheable:26568ac0266175e17a5f99c5693a95fa%22	https://pettikadai.in/collections/best-sellers-sweets-karam/products/garlic-seeval	C:/My%20Web%20Sites/pettikadai/pettikadai.in/collections/best-sellers-sweets-karam/products/garlic-seeval.html	(from https://pettikadai.in/collections/best-sellers-sweets-karam)
22:04:04	243572/243572	---MCZ	200	added ('OK')	text/html	etag:W/%22cacheable:8d02e72307bc145e0e39c29235712cfb%22	https://pettikadai.in/collections/best-sellers-sweets-karam/products/thattai	C:/My%20Web%20Sites/pettikadai/pettikadai.in/collections/best-sellers-sweets-karam/products/thattai.html	(from https://pettikadai.in/collections/best-sellers-sweets-karam)
22:04:05	254244/254244	---MCZ	200	added ('OK')	text/html	etag:W/%22cacheable:08b078af5889cb32aa99bfb4a5f28214%22	https://pettikadai.in/collections/best-sellers-sweets-karam/products/kovilpatti-coco-mittai-%e0%ae%95%e0%af%8b%e0%ae%b5%e0%ae%bf%e0%ae%b2%e0%af%8d%e0%ae%aa%e0%ae%9f%e0%af%8d%e0%ae%9f%e0%ae%bf-%e0%ae%95%e0%af%8b%e0%ae%95%e0%af%8b-%e0%ae%ae%e0%ae%bf%e0%ae%9f%e0%af%8d%e0%ae%9f%e0%ae%be%e0%ae%af%e0%af%8d	C:/My%20Web%20Sites/pettikadai/pettikadai.in/collections/best-sellers-sweets-karam/products/kovilpatti-coco-mittai-%e0%ae%95%e0%af%8b%e0%ae%b5%e0%ae%bf%e0%ae%b2%e0%af%8d%e0%ae%aa%e0%ae%9f%e0%af%8d%e0%ae%9f%e0%ae%bf-%e0%ae%95%e0%af%8b%e0%ae%95%e0%af%8b-%e0%ae%ae%e0%ae%bf%e0%ae%9f%e0%af%8d%e0%ae%9f%e0%ae%be%e0%ae%af%e0%af%8d.html	(from https://pettikadai.in/collections/best-sellers-sweets-karam)
22:04:07	250780/250780	---MCZ	200	added ('OK')	text/html	etag:W/%22cacheable:4dcc8224fa0c019e7a5e20937ea3f551%22	https://pettikadai.in/collections/best-sellers-sweets-karam/products/sattu-sev	C:/My%20Web%20Sites/pettikadai/pettikadai.in/collections/best-sellers-sweets-karam/products/sattu-sev.html	(from https://pettikadai.in/collections/best-sellers-sweets-karam)
22:04:08	242679/242679	---MCZ	200	added ('OK')	text/html	etag:W/%22cacheable:aa0b796252539976f302ab84a55defc1%22	https://pettikadai.in/collections/best-sellers-sweets-karam/products/masal-kadalai	C:/My%20Web%20Sites/pettikadai/pettikadai.in/collections/best-sellers-sweets-karam/products/masal-kadalai.html	(from https://pettikadai.in/collections/best-sellers-sweets-karam)
22:04:09	239986/239986	---MCZ	200	added ('OK')	text/html	etag:W/%22cacheable:7e6989c8cef1cdae8a5300994c87d0df%22	https://pettikadai.in/collections/best-sellers-sweets-karam/products/nei-laddu	C:/My%20Web%20Sites/pettikadai/pettikadai.in/collections/best-sellers-sweets-karam/products/nei-laddu.html	(from https://pettikadai.in/collections/best-sellers-sweets-karam)
22:04:10	246299/246299	---MCZ	200	added ('OK')	text/html	etag:W/%22cacheable:c861c5634b98d7e7919843b239488453%22	https://pettikadai.in/collections/best-sellers-sweets-karam/products/spl-mixture-1	C:/My%20Web%20Sites/pettikadai/pettikadai.in/collections/best-sellers-sweets-karam/products/spl-mixture-1.html	(from https://pettikadai.in/collections/best-sellers-sweets-karam)
22:04:11	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2016%20Nov%202025%2013:05:25%20GMT	http://pettikadai.in/cdn/shop/products/kajukathalai_300x300_crop_center.jpg?v=1672645601	C:/My%20Web%20Sites/pettikadai/pettikadai.in/cdn/shop/products/kajukathalai_300x300_crop_center.3a85c27.delayed	(from https://pettikadai.in/collections/best-sellers-sweets-karam)
22:04:12	244961/244961	---MCZ	200	added ('OK')	text/html	etag:W/%22cacheable:054cb99100e15de5c3fb3fd74416ce87%22	https://pettikadai.in/collections/best-sellers-sweets-karam/products/karupatti-kaju-kathli	C:/My%20Web%20Sites/pettikadai/pettikadai.in/collections/best-sellers-sweets-karam/products/karupatti-kaju-kathli.html	(from https://pettikadai.in/collections/best-sellers-sweets-karam)
22:04:12	18918/18918	---M--	200	added ('OK')	image/jpeg	date:Sun,%2009%20Nov%202025%2018:33:16%20GMT	https://pettikadai.in/cdn/shop/products/kajukathalai_300x300_crop_center.jpg?v=1672645601	C:/My%20Web%20Sites/pettikadai/pettikadai.in/cdn/shop/products/kajukathalai_300x300_crop_center5c27.jpg	(from https://pettikadai.in/collections/best-sellers-sweets-karam)
22:04:15	252208/252208	---MCZ	200	added ('OK')	text/html	etag:W/%22cacheable:dfd4010766856148c99bcaed5d282e17%22	https://pettikadai.in/collections/best-sellers-sweets-karam/products/a2-desi-cow-ghee	C:/My%20Web%20Sites/pettikadai/pettikadai.in/collections/best-sellers-sweets-karam/products/a2-desi-cow-ghee.html	(from https://pettikadai.in/collections/best-sellers-sweets-karam)
22:04:16	241956/241956	---MCZ	200	added ('OK')	text/html	etag:W/%22cacheable:11f166da8d6153e05ad54a3d916381fb%22	https://pettikadai.in/collections/best-sellers-sweets-karam/products/onion-muruku-%e0%ae%b5%e0%af%86%e0%ae%99%e0%af%8d%e0%ae%95%e0%ae%be%e0%ae%af-%e0%ae%ae%e0%af%81%e0%ae%b1%e0%af%81%e0%ae%95%e0%af%8d%e0%ae%95%e0%af%81	C:/My%20Web%20Sites/pettikadai/pettikadai.in/collections/best-sellers-sweets-karam/products/onion-muruku-%e0%ae%b5%e0%af%86%e0%ae%99%e0%af%8d%e0%ae%95%e0%ae%be%e0%ae%af-%e0%ae%ae%e0%af%81%e0%ae%b1%e0%af%81%e0%ae%95%e0%af%8d%e0%ae%95%e0%af%81.html	(from https://pettikadai.in/collections/best-sellers-sweets-karam)
22:04:18	240237/240237	---MCZ	200	added ('OK')	text/html	etag:W/%22cacheable:48287da8df6b3845c91e5d138709b812%22	https://pettikadai.in/collections/best-sellers-sweets-karam/products/thenkulal-murukku	C:/My%20Web%20Sites/pettikadai/pettikadai.in/collections/best-sellers-sweets-karam/products/thenkulal-murukku.html	(from https://pettikadai.in/collections/best-sellers-sweets-karam)
22:04:21	249073/249073	---MCZ	200	added ('OK')	text/html	etag:W/%22cacheable:8d78bccc65ddc676cda3f3e312429e0d%22	https://pettikadai.in/collections/best-sellers-sweets-karam/products/thenkulal-murukku-karam-%e0%ae%a4%e0%af%87%e0%ae%a9%e0%af%8d%e0%ae%95%e0%af%81%e0%ae%b4%e0%ae%b2%e0%af%8d-%e0%ae%ae%e0%af%81%e0%ae%b1%e0%af%81%e0%ae%95%e0%af%8d%e0%ae%95%e0%af%81	C:/My%20Web%20Sites/pettikadai/pettikadai.in/collections/best-sellers-sweets-karam/products/thenkulal-murukku-karam-%e0%ae%a4%e0%af%87%e0%ae%a9%e0%af%8d%e0%ae%95%e0%af%81%e0%ae%b4%e0%ae%b2%e0%af%8d-%e0%ae%ae%e0%af%81%e0%ae%b1%e0%af%81%e0%ae%95%e0%af%8d%e0%ae%95%e0%af%81.html	(from https://pettikadai.in/collections/best-sellers-sweets-karam)
22:04:22	1710/1710	---MC-	200	added ('OK')	application/json+oembed	etag:W/%22cacheable:07a2ddd56481b22c68cb803410fe75d6%22	https://pettikadai.in/products/groundnut-sekku-oil.oembed	C:/My%20Web%20Sites/pettikadai/pettikadai.in/products/groundnut-sekku-oil.oembed	(from https://pettikadai.in/products/groundnut-sekku-oil)
22:04:22	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2016%20Nov%202025%2013:05:37%20GMT	http://pettikadai.in/cdn/shop/products/GroundnutOil_2000x.jpg?v=1715858489	C:/My%20Web%20Sites/pettikadai/pettikadai.in/cdn/shop/products/GroundnutOil_2000xbc42.jpg	(from https://pettikadai.in/products/groundnut-sekku-oil)
22:04:24	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2016%20Nov%202025%2013:05:38%20GMT	http://pettikadai.in/cdn/shop/products/GroundnutOil_100x.jpg?v=1715858489	C:/My%20Web%20Sites/pettikadai/pettikadai.in/cdn/shop/products/GroundnutOil_100xbc42.jpg	(from https://pettikadai.in/products/groundnut-sekku-oil)
22:04:24	118923/118923	---M--	200	added ('OK')	image/jpeg	date:Sat,%2015%20Nov%202025%2017:09:58%20GMT	https://pettikadai.in/cdn/shop/products/GroundnutOil_2000x.jpg?v=1715858489	C:/My%20Web%20Sites/pettikadai/pettikadai.in/cdn/shop/products/GroundnutOil_2000xbc42.jpg	(from https://pettikadai.in/products/groundnut-sekku-oil)
22:04:24	6838/6838	---M--	200	added ('OK')	image/jpeg	date:Sun,%2009%20Nov%202025%2017:43:04%20GMT	https://pettikadai.in/cdn/shop/products/GroundnutOil_100x.jpg?v=1715858489	C:/My%20Web%20Sites/pettikadai/pettikadai.in/cdn/shop/products/GroundnutOil_100xbc42.jpg	(from https://pettikadai.in/products/groundnut-sekku-oil)
